Unnamed: 0,FACT_ID,YEAR,NIC1987,state,scheme,urban,lnY,lnK,lnL,lnM,lnW,panelgroup,residuals
23635,3427005F,2008,381,5,Census,0,23.300761876167197,21.0051647934561,6.7557689219842505,22.991539364950103,18.130216471961397,385,0.0239783660219413
23636,3427005F,2009,381,5,Census,0,23.368797885841698,20.225268905725102,6.90475076996184,23.058729161389998,18.0822887271137,385,0.0421198604846165
23637,3427009B,2008,314,9,Census,1,16.6804010844012,13.9282679081615,5.95842469302978,15.7064667167242,15.6634820516168,319,0.0805459058715243
23638,3427009B,2009,314,9,Census,1,16.671665333340098,13.623109206268499,5.95842469302978,15.8744681768038,15.705373281261899,319,0.0128238970855516
23639,3427109B,2008,314,9,Census,1,15.8780433760196,13.3835494893188,5.35185813347607,14.9166163641094,15.021983990160999,319,0.0703991930018821
23640,3427109B,2009,314,9,Census,1,15.604896954775901,13.6250213464397,5.37527840768417,14.483871560377901,14.977679015241199,319,0.10989516504831402
23641,3427209B,2008,314,9,Census,1,16.9276695604864,10.4448735372625,6.0038870671065405,16.1890177882381,15.9331749387895,319,0.0957280398762421
23642,3427209B,2009,314,9,Census,1,16.8559922323502,10.3396694661749,6.05443934626937,16.2148943533817,15.9079133696604,319,0.0483304327936374
23643,3427309B,2008,314,9,Census,1,14.6858968367072,11.7443336436224,4.6634390941120705,13.8564298105253,13.691013773845999,319,0.0175582061446633
23644,3427309B,2009,314,9,Census,1,14.592042832692401,11.9526025058457,4.6539603501575195,13.798861054677598,13.6631084481627,319,-0.0105789402570506
23645,3427409B,2008,314,9,Census,1,15.9684696083266,12.5949599714359,5.24702407216049,15.249102506956598,14.984083285143,319,0.00286562983685634
23646,3427409B,2009,314,9,Census,1,15.3119293461168,12.5547751184746,4.99721227376411,14.0731039116025,14.526180842012698,319,0.193394263166929
23647,3427727F,2008,324,27,Census,0,18.9145417700792,18.6935950069245,4.06044301054642,18.9511794182715,15.899379471468,3227,-0.21775131564331
23648,3427727F,2009,324,27,Census,0,18.896353797792603,18.6044404491779,4.06044301054642,18.643633100228698,15.9818191455218,3227,-0.0932608315513832
23649,3427824F,2008,312,24,Census,0,20.436261281216897,18.570919924258302,5.988961416889861,19.6819778049275,16.585501398232,3124,0.114430016993099
23650,3427824F,2009,311,24,Census,0,20.8178706949285,19.356260656552397,6.131226489483139,20.1144919141095,16.81213094724,3124,0.0885139828108894
23651,3427905F,2008,369,5,Sample,0,16.2080324959479,14.5125763909239,2.484906649788,15.886072703728699,12.9115829720523,365,-0.0326394751602095
23652,3427905F,2009,369,5,Sample,0,16.0382005974292,14.303644619218499,2.3978952727983702,15.697841860042901,12.722781674207802,365,-0.0260602326712718
23653,3427924F,2008,312,24,Sample,0,19.452480068280803,19.5972698416914,5.66988092298052,18.7406607993885,16.3103344005522,3124,0.0149943296481396
23654,3427924F,2009,311,24,Census,1,19.7112231435027,20.284794265618,5.6937321388027,19.4323939258087,16.363441215321,3124,-0.17289104900633498
23655,3428105F,2008,311,5,Census,1,17.0262902457752,14.644499223633598,3.49650756146648,16.7827052559232,14.434098232192198,315,-0.0733527370416116
23656,3428105F,2009,311,5,Sample,1,16.864193325440198,14.4994644279424,3.4011973816621603,16.626603987059,14.3795818064764,315,-0.0779596528774409
23657,3428605F,2008,369,5,Census,0,15.2720652191274,14.7236839675107,2.30258509299405,14.5064677783288,13.254038235124302,365,0.0940849479479287
23658,3428605F,2009,369,5,Sample,0,15.348606487722199,14.5549835299797,2.6390573296152597,14.293832222674402,13.299189125575099,365,0.206689475065597
23659,3429333F,2008,312,33,Census,0,14.4400326388439,12.0129642887056,2.94443897916644,14.1013147127404,12.417743415438002,3133,-0.12013678579819
23660,3429333F,2009,312,33,Census,0,14.3818450295796,11.9433353222036,2.94443897916644,14.055725296216199,12.3346474832126,3133,-0.128128585689741
23661,3429433F,2008,312,33,Census,0,16.990082119909598,15.5066509561066,5.2781146592305195,16.807395122199303,14.751512094549101,3133,-0.24773818310069198
23662,3429433F,2009,312,33,Census,0,16.8140305731511,15.3053372797906,5.25227342804663,16.611578056936,14.638083240255899,3133,-0.245064725963507
23663,3429527F,2008,382,27,Census,0,19.232804196791502,18.815318815906398,5.6937321388027,18.913295236623,17.1357682819891,3827,-0.149928947549556
23664,3429527F,2009,382,27,Census,1,18.3682450832052,18.5578175864168,5.12396397940326,18.202123194925303,16.451800785989303,3827,-0.23576363981029605
23665,3430227F,2008,369,27,Census,1,18.227922631919398,14.8362461873802,5.39816270151775,17.3515953597648,16.0044513262949,3627,0.148842642555357
23666,3430227F,2009,351,27,Census,1,18.3693018071842,15.2947991637582,5.85507192220243,17.3621348606434,16.7574270922196,3527,0.17323781504119
23667,3432033F,2008,323,33,Census,0,19.1104317113242,17.2342137440044,5.023880520846281,18.775222361218,15.3759477950927,3233,-0.0626461857655762
23668,3432033F,2009,321,33,Census,0,19.2385267022123,17.2288102708512,4.787491742782049,18.915221778345302,15.4021331722154,3233,-0.0438904464061238
23669,3432124F,2008,383,24,Census,0,21.8107036953439,21.8231638466197,7.4103470978210195,21.561835101981,18.614985341681603,3824,-0.18648065543356304
23670,3432124F,2009,383,24,Census,0,22.011581436894303,21.727777173449102,7.7363070965482805,21.744216692554303,18.7391717808891,3824,-0.18193584681977998
23671,3432424F,2008,381,24,Census,0,17.222733170260998,16.7273632435049,5.23644196282995,16.4776397889486,15.7376312800161,3824,-0.0255345304947223
23672,3432424F,2009,382,24,Census,0,17.162913010253902,16.6577338435669,5.23644196282995,16.4399430337348,15.654535009881899,3824,-0.0377146652693554
23673,3432509F,2008,383,9,Sample,1,17.4890461307631,15.4105959446012,2.94443897916644,17.253388919307,13.9863483700511,389,-0.0309873909932765
23674,3432509F,2009,383,9,Sample,1,17.7635488936967,15.3773426683901,3.09104245335832,17.5350215665401,14.228230635529302,389,-0.0226353563127208
23675,3433133F,2008,323,33,Census,1,17.132108546203803,13.877692162637802,2.7080502011022096,16.832694642713403,12.995424217098401,3233,0.0195240386578792
23676,3433133F,2009,321,33,Census,1,17.0210757618554,13.648247742674998,2.77258872223978,16.7228580035893,13.0160178132517,3233,0.0131445117433344
23677,3433533F,2008,323,33,Census,1,17.9126581642745,14.8161515380932,3.29583686600433,17.5526975960343,13.7738710975893,3233,0.0384147156086296
23678,3433533F,2009,321,33,Census,1,17.7355496503796,14.606675428224799,3.09104245335832,17.2971951471982,13.3403216655495,3233,0.0774626092453197
23679,3434109F,2008,383,9,Sample,1,19.229406266687697,14.787292476430599,3.1780538303479506,18.6891486284828,14.899790891224198,389,0.229190436721295
23680,3434109F,2009,383,9,Sample,1,19.3838011759013,14.613417514081302,3.9318256327243297,18.944450855591302,15.6849622011761,389,0.15490794326406698
23681,3434409F,2008,356,9,Census,1,21.617815254063203,20.2097037449496,5.96100533962327,20.918060509084,17.7271494770669,359,0.141027645690599
23682,3434409F,2009,362,9,Census,1,21.900089562838897,20.1880404578898,5.880532986400699,21.0101692133587,18.6433460697947,369,0.24803931271230303
23683,3435333F,2008,324,33,Census,1,19.882428849366697,19.4604009340698,6.3385940782031795,19.6424946840205,17.3804776845571,3233,-0.19348502758702302
23684,3435333F,2009,323,33,Census,1,20.143193621425397,20.0172031097529,6.8178305714541505,19.5518508705326,17.727660745173303,3233,-0.0707397707815005
23685,3435727F,2008,381,27,Census,1,19.7614493802016,18.6903838074521,5.99645208861902,18.803628461637302,17.149386618204698,3827,0.145963507402392
23686,3435727F,2009,381,27,Census,0,19.7312866935322,19.1163247484924,6.09356977004514,18.8817890840627,17.2651988082026,3827,0.0787475924280638
23687,3436709F,2008,384,9,Sample,1,14.1713717744393,13.2204393351873,1.9459101490553101,13.7473449716517,11.699292054396,389,-0.066365517077732
23688,3436709F,2009,384,9,Sample,1,14.5687013768348,13.0876121145365,1.79175946922805,14.233637361482,11.4120544541691,389,-0.0623969165649951
23689,3436805F,2008,331,5,Census,0,14.9457946143418,10.771066792702598,2.30258509299405,14.4561229861382,12.7565166999254,335,0.0666571190343381
23690,3436805F,2009,331,5,Sample,0,14.725374504688899,10.9999113202489,2.19722457733622,14.365193664224801,12.683544703968,335,-0.00512067401494765
23691,3437009F,2008,383,9,Census,1,19.425267140235697,17.0188225309649,4.68213122712422,18.9714000697529,16.106355478752597,389,0.0482575103078915
23692,3437009F,2009,383,9,Census,1,19.8912440884774,17.0292858116911,4.62497281328427,19.6039444776613,16.0736402540099,389,0.0138760563465432
23693,3438427F,2008,324,27,Census,1,17.024587313201998,14.9693912361839,3.63758615972639,16.9133680185865,14.6498481361042,3227,-0.158201627419388
23694,3438427F,2009,324,27,Census,1,16.897281290462402,16.3642216014413,3.7841896339182597,16.6844897107243,14.8272328672961,3227,-0.17386521826373
23695,3439633F,2008,323,33,Census,1,21.3851610524899,18.633319563645397,7.884576510596321,20.6461279315196,18.239121790916,3233,0.0564875394948334
23696,3439633F,2009,323,33,Census,1,21.2323679291657,18.438407751575898,7.86901937649902,20.557803055333103,18.863391438142102,3233,0.0240385360102877
23697,3440205F,2008,381,5,Census,0,21.499447058618802,17.0944127032615,5.14166355650266,21.3267594047443,16.056796786861,385,0.0481958534626958
23698,3440205F,2009,381,5,Census,0,21.4217178052579,17.1719476706701,5.59471137960184,21.2366443213899,16.4328922543155,385,0.0169368525534832
23699,3440305F,2008,381,5,Census,0,21.484652157330498,19.0839582569405,5.57594910314632,21.1853387386546,16.6980942006302,385,0.0166887251673824
23700,3440305F,2009,381,5,Census,0,21.315489576927604,19.0097694054588,5.65599181081985,21.0878630063951,16.745100538036198,385,-0.0294858656915711
23701,3440705F,2008,381,5,Census,0,19.7224960198823,18.4131113573101,5.54907608489522,19.403844710235102,16.1465142168251,385,-0.0822198178871556
23702,3440705F,2009,381,5,Census,0,19.6313485419223,18.264605418433,4.46590811865458,19.2535791225013,15.2884609843793,385,0.00790034281905427
23703,3440933F,2008,312,33,Sample,1,16.677550437539,13.913342177695,2.83321334405622,16.3645832986084,13.9489889607813,3133,-0.0162549884639098
23704,3440933F,2009,312,33,Sample,1,16.976755235771197,14.618242773869698,2.94443897916644,16.796476983931402,14.0964431118742,3133,-0.0788493390972249
23705,3441609B,2008,314,9,Census,1,19.314778401804602,13.841252647846401,5.58724865840025,18.6643501319952,16.0436538095725,319,0.159678479551578
23706,3441609B,2009,314,9,Census,1,19.2292875043931,14.226536939389998,5.556828061699541,18.557192649370602,15.936251608995303,319,0.153106403735004
23707,3441709B,2008,314,9,Census,1,18.5018212778996,12.7236438667173,5.15905529921453,17.5193675115427,15.2294645955325,319,0.3013651349642
23708,3441709B,2009,314,9,Census,1,18.4167764897024,14.4604786386808,5.16478597392351,17.4034603381191,15.190480567883899,319,0.25748490675786
23709,3442133F,2008,999,33,Census,0,23.221385250599297,23.5455303517373,7.21670948670946,22.703963517037696,19.277964202203897,9933,-0.0276978360684605
23710,3442133F,2009,371,33,Census,0,23.6895345847459,23.5611335969099,7.491087593534879,23.361477875033803,19.459878347786802,3733,-0.0712267651245817
23711,3442205F,2008,383,5,Sample,0,20.8843971201714,18.264098010174802,5.4116460518550396,20.5997000083221,16.339904882191902,385,0.000689227283992011
23712,3442205F,2009,382,5,Census,0,20.6896013639698,18.2125369365105,4.6539603501575195,20.3392506960206,16.5568999192379,385,0.0629508114612314
23713,3442527F,2008,381,27,Census,0,20.108848738636603,18.9456474192975,6.502790045915621,19.4237966415027,18.131116818148698,3827,0.0157362020681813
23714,3442527F,2009,355,27,Census,0,19.8757816000921,19.2485812412031,6.498282149476429,19.188205140476,18.174731242606896,3527,-0.00796230471826576
23715,3442605F,2008,381,5,Census,0,18.3450413461055,17.2037912311134,3.9120230054281495,17.847430603510002,15.056110910808801,385,0.0310825720774517
23716,3442605F,2009,321,5,Census,0,18.520852100198,17.1380525999568,4.12713438504509,17.9522312497095,15.353087894968601,325,0.0625070248489106
23717,3442705F,2008,381,5,Census,0,17.6954957719078,16.7902133749501,4.47733681447821,17.2670604602896,14.974797100653902,385,-0.0690711540822715
23718,3442705F,2009,321,5,Census,0,17.206756126269802,16.6683034055597,4.0943445622220995,16.8166954634067,14.7369327308634,325,-0.0937871733984164
23719,3442927F,2008,382,27,Census,1,19.243740011967002,18.2053472896278,4.976733742420571,17.9217572364258,17.4171838430415,3827,0.34151529227944394
23720,3442927F,2009,382,27,Census,0,19.2021327629448,18.0894902987177,5.04985600724954,17.8556465025841,17.3410535403356,3827,0.3473525781435
23721,3443133F,2008,369,33,Census,0,19.3514764923365,18.0149548519978,5.53733426701854,18.5157417180432,16.5727188688072,3633,0.11278694288139399
23722,3443133F,2009,369,33,Census,0,19.4616641423543,17.8498057539225,5.52942908751142,18.5324254736295,16.5322793102913,3633,0.165627658347868
23723,3443505F,2008,381,5,Census,0,20.2053343795857,17.5177035132454,6.1800166536525705,19.5286420373737,16.4581246532694,385,0.09235471198348401
23724,3443505F,2009,381,5,Census,0,20.428989285281897,17.104163362874502,6.35088571671474,19.934127767476102,16.7769116538607,385,0.0318306562573589
23725,3444024F,2008,313,24,Census,0,20.9268107199065,20.247145709012603,6.917705609835299,20.0219617976219,18.4264792110233,3124,0.10810747937545401
23726,3444024F,2009,313,24,Census,0,21.1983070529818,20.281301777367002,7.21744343169653,20.489191147794198,18.542348516498603,3124,0.0241598155996616
23727,3444027F,2008,383,27,Census,0,20.0006254139813,18.354423604856898,6.01859321449623,19.807929094368397,17.6837563196428,3827,-0.15521126938064
23728,3444027F,2009,383,27,Census,0,19.546692281230303,18.3484920428337,6.4085287910595,19.3002839272262,17.327025958126498,3827,-0.1898383309219
23729,3444105F,2008,311,5,Census,0,20.613234484206103,18.4905948064299,4.40671924726425,20.5023079261827,15.2532770504102,315,-0.0368694225857045
23730,3444105F,2009,311,5,Sample,0,20.5882672323329,18.3606473776961,4.11087386417331,20.5364091917304,15.214998678692801,315,-0.0420953962649264
23731,3444205F,2008,311,5,Census,0,19.6772488746412,17.7659527415879,4.29045944114839,19.5793021917629,15.250073902700901,315,-0.0823436304406897
23732,3444205F,2009,311,5,Sample,0,19.9783416494178,17.625662144781998,4.34380542185368,19.783460102024897,15.0999901425329,315,-0.0186869032189261
23733,3445105F,2008,356,5,Census,0,19.764451259576898,17.884992924819397,5.51745289646471,18.9581897717879,17.0683724608146,355,0.14648089727920402
23734,3445105F,2009,362,5,Census,0,20.1374845033835,17.7907102020314,5.66988092298052,19.097614782893,17.251111945785198,365,0.26621904803649
23735,3445124F,2008,321,24,Census,0,22.2413142183976,22.0169340515059,8.270269111436619,21.5339745779787,19.5024186192921,3224,-0.0164687910955355
23736,3445124F,2009,321,24,Census,0,22.2653616055868,22.051729344296398,7.939158817956799,21.498095310969802,19.4693085217755,3224,0.0301563606397739
23737,3445524F,2008,321,24,Census,0,22.6383233699658,22.386060925409698,6.6147256002037595,21.931331004682804,18.7613594408888,3224,0.104924607878473
23738,3445524F,2009,321,24,Census,0,22.3398443710664,22.3736550483799,6.736966958001861,21.8839767889279,18.7156258417747,3224,-0.0317389189856367
23739,3445809B,2008,314,9,Census,1,16.1907173929415,12.9014210852084,3.71357206670431,16.0968450769161,13.260134923105,319,-0.161355278951451
23740,3445809B,2009,314,9,Census,1,16.1647573165583,13.4155134851773,3.63758615972639,16.094805086241802,13.180458204983099,319,-0.183947215648427
23741,3445905F,2008,311,5,Census,0,17.4556429052169,15.8535371751986,3.49650756146648,16.9789935092146,14.053351274862402,315,0.022561357702676
23742,3445905F,2009,311,5,Sample,0,17.4131056952669,15.9378982943548,3.5553480614894104,17.1856636719594,13.9931068276718,315,-0.0934978557769508
23743,3447033F,2008,371,33,Census,0,20.031239622906398,19.406802528881602,5.63835466933375,19.219731704868103,17.010507016382803,3733,0.105071034021547
23744,3447033F,2009,371,33,Census,0,20.1062074707907,19.2804324933072,5.63835466933375,19.3029330213485,16.9764602133991,3733,0.110270095975448
23745,3447324F,2008,321,24,Census,0,18.0491889402293,18.1096953226473,5.2311086168545895,17.4462587032155,15.739314581531401,3224,-0.0636514292109069
23746,3447324F,2009,321,24,Census,0,18.6916735174552,17.9550107033985,5.48063892334199,17.9738388850657,16.203620471602,3224,0.0206947814256342
23747,3447805F,2008,311,5,Census,0,21.053548831834604,19.7187706665411,6.335054251498059,20.762279424633398,17.5581821750684,315,-0.0835691462269814
23748,3447805F,2009,311,5,Census,0,21.2521500693413,19.4077307530893,6.448889394146861,20.9600515434529,17.6519959136798,315,-0.0672758220537091
23749,3447833F,2008,371,33,Sample,0,18.6509938087052,16.9474620959184,5.257495372027781,18.3250554661853,15.8479350611465,3733,-0.108051650889923
23750,3447833F,2009,372,33,Census,0,18.5220256457734,16.712043560761302,5.15905529921453,18.138720477840398,15.8735041957899,3733,-0.0803727827108052
23751,3447905F,2008,311,5,Census,0,22.4081298982673,20.1678955868398,7.05098944706805,21.369262214111103,18.1610227443356,315,0.27675227972496
23752,3447905F,2009,311,5,Census,0,22.6211470940062,20.1263281324973,7.08422642209792,21.6337010101899,18.2556699827712,315,0.269021874099652
23753,3448005F,2008,324,5,Census,0,18.708327015162002,18.2712380811005,6.11589212548303,18.7645073044111,16.6037184561563,325,-0.34722283843448
23754,3448005F,2009,324,5,Census,0,19.1256144219563,18.2901821561507,6.10479323241498,18.887702976752802,16.6195025720105,325,-0.191453235187897
23755,3448105F,2008,324,5,Census,0,19.5529610147376,16.227602423694,5.56452040732269,18.819093904226,16.2936296811629,325,0.145170842892824
23756,3448105F,2009,324,5,Census,0,18.4891253510321,16.021612540874802,5.2882670306945405,18.3721606714782,15.9081610250701,325,-0.172999044162204
23757,3449205F,2008,321,5,Census,0,19.619350854334396,18.910900715584,5.21493575760899,18.948413773914897,16.784993102029997,325,0.0674747730613774
23758,3449205F,2009,321,5,Census,0,19.8968751711995,19.232811534054697,5.23644196282995,19.2732799069452,17.084935922598902,325,0.0564208376598785
23759,3449305F,2008,314,5,Census,0,18.445834381666998,17.2073628599572,4.6539603501575195,18.0841408027555,15.529707473716302,315,-0.0658154512775937
23760,3449305F,2009,314,5,Census,0,18.216661473467603,17.0912439272137,4.6539603501575195,17.9308624896129,15.654590251178801,315,-0.111948774216938
23761,3449605F,2008,321,5,Census,0,19.3151871830416,16.2877671310219,4.5849674786705705,18.3775441146423,15.272730357600901,325,0.274322753368702
23762,3449605F,2009,321,5,Census,0,19.466477496911498,16.4975513752273,4.7791234931115305,18.5557254488535,16.4842187798847,325,0.255284370912266
23763,3449705F,2008,321,5,Census,0,18.8227849650855,17.2318146365284,5.31320597904179,18.1778705753131,15.8415840189989,325,0.040735488473377
23764,3449705F,2009,321,5,Census,0,19.1948743520461,17.219931948343,5.866468056933299,18.4848069552051,16.4722496719124,325,0.0610763906847662
23765,3449805F,2008,324,5,Census,0,18.114332444855602,16.099058629353,5.32300997913841,17.7264461687692,16.362085138774198,325,-0.0885375317159429
23766,3449805F,2009,324,5,Census,0,18.2120723059362,16.0122985212071,5.541263545158429,18.0069557928481,16.3991155374896,325,-0.17101382131266799
23767,3449905F,2008,321,5,Census,0,19.061109167630697,17.5922928498228,3.8712010109078903,18.231896098139398,14.9569429771887,325,0.21639578400797896
23768,3449905F,2009,321,5,Census,0,18.513510580672897,17.476321692562898,5.257495372027781,18.293673973085898,15.792999192828601,325,-0.167344647057851
23769,3450109B,2008,314,9,Census,1,18.732959839126,15.972043399724601,5.998936561946679,17.838653813587502,15.735064872241301,319,0.13434345719233998
23770,3450109B,2009,314,9,Census,1,18.6811275944225,15.8300756048241,6.09807428216624,18.0734241836444,15.7658366933616,319,0.00564962946632264
23771,3450705F,2008,381,5,Census,0,20.859075127293398,18.9806960884333,6.257667587882639,20.3538760373073,17.6143668681402,385,0.0195749165229451
23772,3450705F,2009,381,5,Census,0,19.7965523221918,18.8395557658345,6.2859980945088605,18.9502468051775,17.283743316734,385,0.0899227272262824
23773,3451205F,2008,355,5,Census,0,14.4316091561556,13.312403379718099,2.5649493574615403,14.290077703080803,13.1277284216363,355,-0.20929267463344198
23774,3451205F,2009,362,5,Sample,1,15.9625976334685,13.1903164923822,2.5649493574615403,15.267941042729499,13.4038722373772,365,0.14152206091976002
23775,3451409B,2008,314,9,Census,1,19.5947731698046,16.7505445134068,5.6970934865054,18.585624885659698,15.945270438105199,319,0.24247707081011605
23776,3451409B,2009,314,9,Census,1,19.6816258718669,16.7273579332585,5.556828061699541,18.9916124054835,15.812465382837301,319,0.121485450024609
23777,3451505F,2008,355,5,Census,0,15.794248923530299,14.2192522238731,3.09104245335832,14.8691241867029,13.960044975687499,355,0.165627854580264
23778,3451505F,2009,355,5,Sample,0,15.2512118781205,14.1775846521998,3.09104245335832,15.1754741220102,13.7111858991378,355,-0.235958866567807
23779,3452524F,2008,311,24,Census,0,20.3710293243077,18.683839250254298,6.663132695990799,19.925815665686898,18.0178935238409,3124,-0.0676934876506596
23780,3452524F,2009,311,24,Census,0,20.5802098637585,18.6260743131191,6.79122146272619,20.1227732377168,18.0449142654078,3124,-0.0539629409231726
23781,3453033F,2008,312,33,Census,0,17.6453921533439,17.0702013891159,5.36129216570943,17.0454090089091,14.981234394633802,3133,-0.0720961168695844
23782,3453033F,2009,312,33,Census,0,17.821043364534198,17.2189355699225,5.42934562895444,17.256715195834502,14.946928552559099,3133,-0.0834749142003002
23783,3453124F,2008,311,24,Sample,1,21.6473575560045,19.086640247721103,6.0014148779611505,21.3198680074737,17.951093566266,3124,0.004539801290036389
23784,3453124F,2009,311,24,Census,0,21.799909780769703,19.0929831880388,6.6267177492490195,21.5098199826395,18.279989181894102,3124,-0.0399289573946486
23785,3454005F,2008,321,5,Census,0,16.1644735459872,14.8230295731752,3.8286413964891,15.441327791747598,14.7856919449545,325,0.0429170557264236
23786,3454005F,2009,324,5,Census,0,16.0213581100422,14.727436705151698,3.8286413964891,15.790236393917802,15.140766155422499,325,-0.17533509419816598
23787,3454105F,2008,331,5,Census,0,13.759112404079099,13.6996823178931,1.79175946922805,13.4171843372739,11.6831024128598,335,-0.13546583906576498
23788,3454105F,2009,331,5,Census,0,13.644917372325,13.603275419416802,2.07944154167984,13.3102379255951,11.8518942913555,335,-0.16242639196210998
23789,3454305F,2008,341,5,Sample,0,20.826842149279603,19.618950079126,5.17614973257383,20.2510502281206,16.4022943555142,345,0.0965935307881409
23790,3454305F,2009,341,5,Census,0,20.7933765204824,19.423651772616,4.9904325867787405,20.3282246616221,16.2793607161394,345,0.0637297815840707
23791,3454333F,2008,321,33,Census,1,19.7249660482648,18.067683311584698,5.886104031450161,18.828252797241603,16.848263672414202,3233,0.144100045626349
23792,3454333F,2009,324,33,Census,1,19.2274718824086,18.1470367445494,5.590986980510861,18.969953903827,16.9960713044307,3233,-0.149447568091485
23793,3454605F,2008,342,5,Census,0,17.8066250957791,15.751792953711698,4.430816798843309,17.6503382824711,16.355991564196902,345,-0.144243672201888
23794,3454605F,2009,342,5,Sample,0,17.690132663232898,15.6155839279372,4.4998096703302695,17.5887163148406,16.2985774318241,345,-0.17692160179617003
23795,3454633F,2008,321,33,Sample,0,17.724177534352396,16.5894620035603,4.00733318523247,17.1364226126283,15.205008798684199,3233,0.0264368457150592
23796,3454633F,2009,324,33,Sample,0,17.3125100453303,16.566439268557,3.36729582998647,17.1461911145807,14.9681364635383,3233,-0.143351089104399
23797,3455005F,2008,313,5,Census,0,17.2514576015528,17.501729116164,3.0445224377234195,16.3360368231261,13.913506594220001,315,0.175795472542966
23798,3455005F,2009,313,5,Census,0,16.5805522633976,17.067087381029598,2.7080502011022096,15.9767328970683,13.595235189547301,315,0.02700992277388
23799,3455024F,2008,313,24,Sample,0,19.805358364512802,19.1521926457943,5.28320372873799,19.5051453498966,16.665785371289,3124,-0.0982086685209289
23800,3455024F,2009,313,24,Census,0,19.9308919347772,19.1531457588483,5.44673737166631,19.5885479056338,16.8136928304402,3124,-0.0816930069640591
23801,3455105F,2008,321,5,Census,0,19.2012794349982,18.2721855221723,4.20469261939097,18.5448502134608,14.9882628433778,325,0.112337438562562
23802,3455105F,2009,324,5,Census,0,18.9238879366316,18.1442660510019,3.7841896339182597,18.6291090716859,14.959922668914098,325,-0.0328095764968221
23803,3455205F,2008,321,5,Census,0,18.581152092068802,16.787826417996598,4.248495242049359,17.921088079751197,14.874626737112,325,0.108884485241125
23804,3455205F,2009,321,5,Census,0,18.601036889255102,16.6714033892404,4.33073334028633,17.9832930825423,15.1239583456033,325,0.0900934761668175
23805,3455305F,2008,321,5,Census,0,21.0802084241636,20.8830823183215,6.53087762772588,20.5714991912892,17.6646576661127,325,-0.0345931264427097
23806,3455305F,2009,321,5,Census,0,21.477797602441,20.602839121231998,6.625392368007961,21.155055267591,17.645597945659002,325,-0.0833120436132315
23809,3455505F,2008,321,5,Census,0,18.345993258367802,16.002413201693198,4.02535169073515,17.871878185339103,14.613398896179199,325,0.0489259500484334
23810,3455505F,2009,321,5,Census,0,18.456570790957,16.6766992645193,4.15888308335967,17.9879997241045,14.7651108285313,325,0.0264206767507513
23811,3455727F,2008,355,27,Sample,1,16.5135547279145,12.0348281239741,2.3978952727983702,16.0739455737485,13.230297181441,3527,0.10595772435119802
23812,3455727F,2009,381,27,Sample,1,15.2564793167397,11.800243612609401,1.79175946922805,14.786403256398001,12.219075023241802,3827,0.0706928181737609
23813,3455805F,2008,324,5,Census,0,19.5594785890402,17.558255425754002,5.4380793089232,19.016820603112198,16.1512888404527,325,0.0334326432047725
23814,3455805F,2009,324,5,Census,0,19.641470375492002,17.4363621141554,5.44241771052179,19.1323547932253,16.226907441495303,325,0.0279297771296676
23815,3456005F,2008,352,5,Census,0,21.726033546575604,19.5627294266085,7.81762544305337,21.338882643498,18.6662364249989,355,-0.0818256357851332
23816,3456005F,2009,351,5,Census,0,21.685305934152698,19.5079373519108,7.85476918349913,21.221940629177602,18.703743365216898,355,-0.0533488130294248
23817,3456105F,2008,352,5,Census,0,20.222840097223,18.550641981505102,5.6131281063880705,19.0598841561611,16.777961909489502,355,0.307042386083399
23818,3456105F,2009,351,5,Census,0,20.0651663475484,18.377983152804102,5.67332326717149,19.1880320075555,16.5739942777774,355,0.17429742079871396
23821,3456305F,2008,352,5,Census,0,19.917662424427103,17.9282430024554,6.021023349349529,19.652104672741302,16.737456317114,355,-0.10605553508580999
23822,3456305F,2009,352,5,Census,0,19.6506693311322,17.7769093719007,5.7300997829735705,19.3216932614236,16.4820363183681,355,-0.0762493151495711
23823,3456605F,2008,352,5,Census,0,14.6373630443488,12.9920243392141,2.77258872223978,14.179239609375902,13.0196967255649,355,-0.0627704728576512
23824,3456605F,2009,352,5,Sample,0,14.204933263711801,12.7894202940013,2.7080502011022096,13.797324561124402,12.2261347944768,355,-0.106325282624081
23825,3456624F,2008,999,24,Census,1,19.954291594409,16.277986109198803,5.17614973257383,19.8915289472918,15.265257496387001,9924,-0.122504951615589
23826,3456624F,2009,999,24,Census,1,19.8950976567778,16.3099844024532,4.92725368515721,19.7121388381677,15.134450625973,9924,-0.0612363703689134
23827,3456728F,2008,311,28,Sample,1,15.836524819171698,10.6546673943835,2.5649493574615403,15.7505314675701,12.6372499247999,3128,-0.0635977301391399
23828,3456728F,2009,311,28,Sample,1,15.7980897069894,11.112196798757902,2.89037175789616,15.7925622445586,12.6255316661797,3128,-0.13467244007207302
23829,3456833F,2008,311,33,Sample,0,22.6915838772687,20.5319998313785,5.87493073085203,22.564293837723103,17.0547483097921,3133,-0.0388765550700985
23830,3456833F,2009,311,33,Census,0,22.699060416043,20.574753700082,5.9242557974145305,21.9193937319864,17.6069956535319,3133,0.23569203400660899
23831,3456927F,2008,381,27,Census,1,21.2593034324528,19.1136321437473,5.96870755998537,20.6569334050693,18.6469221839601,3827,0.0925958260658319
23832,3456927F,2009,381,27,Census,1,21.5650865648525,19.302018506951303,5.95842469302978,20.7114996796823,18.8240957602813,3827,0.216992617967945
